Provider Name,City,State,ZIP,Payment,Rural Location
HERON RESPIRATORY SERVICES INC,DREXEL HILL,PA,190263104,$   690.20,NO
HERSHEY DENTAL ASSOCIATES LLC,HUMMELSTOWN,PA,170369246,$   500.00,YES
HHH SENIOR SPECIALIST,GREENSBURG,PA,156011351,"$   2,073.40",NO
"HICKORY CREEK HOME CARE, LLC",WARREN,PA,163652433,"$   29,169.50",NO
HIGH FIELD IMAGING PC,PITTSBURGH,PA,152203242,"$   6,374.36",YES
HIGHLANDS HOSPITAL AND HEALTH CENTER,CONNELLSVILLE,PA,154252700,"$   146,105.99",YES
HOFFMAN HEALTH PARTNERS PC,TOWANDA,PA,188482019,"$   22,810.58",YES
HOFFMAN HOMES INC.,LITTLESTOWN,PA,173409329,"$   25,338.14",NO
HOLY FAMILY INSTITUTE,PITTSBURGH,PA,152021454,$   500.00,NO
"HOLY REDEEMER AMBULATORY SURGERY CENTER, LLC",PHILADELPHIA,PA,191541201,$   568.77,NO
HOLY REDEEMER HEALTH SYSTEM,MEADOWBROOK,PA,190468001,"$   23,017.10",YES
HOLY REDEEMER HOSPICE INC.,PHILADELPHIA,PA,191541201,"$   9,440.44",NO
HOLY REDEEMER VISITING NURSE AGENCY,PHILADELPHIA,PA,191541201,"$   34,495.70",NO
"HOME BLESSED HOME CARE, LLC",LEWISTOWN,PA,170441737,"$   15,217.57",YES
HOME FOR THE FRIENDLESS,HARRISBURG,PA,171109720,"$   45,323.98",NO
"HOME TO STAY, INC",HARRISBURG,PA,171124049,"$   2,794.81",NO
HOMETOWN OXYGEN PITTSBURGH LLC,HARRISBURG,PA,171123339,"$   16,394.10",YES
"HOMETOWN SPINE & SPORT, LLC",OAKDALE,PA,150719103,$   500.00,NO
"HOMEWOOD AT HANOVER, PA INC",HANOVER,PA,173319141,"$   1,707.54",NO
"HOMEWOOD AT MARTINSBURG PA, INC.",MARTINSBURG,PA,166621635,"$   111,966.79",NO
HONEY BROOK MEDICAL INVESTORS LP,HONEY BROOK,PA,193448666,"$   1,455.21",NO
HOOK INPATIENT SERVICES LLC,HORSHAM,PA,190442279,$   500.00,NO
"HOOKS EI SERVICES, INC.",HARBORCREEK,PA,164211025,$   500.00,NO
HOOSIER EMERGENCY PHYSICIANS LLC,HORSHAM,PA,190442279,"$   18,579.19",YES
"HOPE ENTERPRISES, INC.",WILLIAMSPORT,PA,177014193,"$   32,676.14",NO
"HORIZON BEHAVIORAL HEALTH, PLLC",EVERETT,PA,155377435,$   500.00,YES
HORIZON DENTAL CARE AT CHERRY RIDGE,HONESDALE,PA,184317606,"$   6,612.01",YES
HORIZON DENTAL CARE AT STEAMTOWN,SCRANTON,PA,185031238,$   525.67,NO
HORIZON HOUSE - DELAWARE INC,PHILADELPHIA,PA,191291140,"$   7,516.34",YES
HORIZON SPINE & PAIN,MC DONALD,PA,150573557,"$   4,506.81",YES
HOSPICE OF CENTRAL PENNSYLVANIA,HARRISBURG,PA,171102822,"$   89,825.23",YES
"HOSPICE OF CRAWFORD COUNTY, INC.",MEADVILLE,PA,163352555,"$   175,418.99",YES
HOSPICE SERVICE INC,BUTLER,PA,160012417,"$   132,055.78",YES
HOSPITALISTS EMO LLC,HORSHAM,PA,190442279,$   500.00,NO
"HOSPITALITY CARE CENTER OF HERMITAGE, INC.",HERMITAGE,PA,161483409,"$   16,374.27",YES
"HOT SPRINGS EMERGENCY PHYSICIANS, LLC",PHILADELPHIA,PA,191010071,$   771.60,YES
HOWARD GOLDBERG,WASHINGTON,PA,153019408,$   500.00,NO
HR PHYSICIAN SERVICES,MEADOWBROOK,PA,190468001,"$   1,687.78",YES
"HUB CITY HOME HEALTH, INC.",MCMURRAY,PA,153179610,"$   125,980.59",YES
HUDSON EMERGENCY MEDICAL ASSOCIATES LLC,HORSHAM,PA,190442279,$   500.00,NO
"HUDSON'S HELPING HANDS HOME CARE, LLC",WYOMISSING,PA,196101484,$   500.00,NO
HUMAN SERVICES CENTER,NEW CASTLE,PA,161013906,"$   241,174.71",YES
HUMANGOOD PENNSYLVANIA,RYDAL,PA,190461435,"$   1,104.56",NO
HUNTERS HILL EYE CENTER LLC,YORK,PA,174063022,$   500.00,NO
HYNDMAN AREA HEALTH CENTER INC,HYNDMAN,PA,155450706,"$   91,755.53",YES
ICARE MEDICAL,JOHNSTOWN,PA,159052826,"$   16,292.77",YES
ICW VOCATIONAL SERVICES INC,INDIANA,PA,157011725,"$   32,544.56",YES
IDEAL PEDIATRIC AND ADOLESCENT CARE,LEWISBURG,PA,178379313,"$   17,921.18",YES
IHAB DANA,MONTROSE,PA,188016402,"$   13,392.39",YES
ILLINOIS/INDIANA EM-I MEDICAL SERVICES SC,HORSHAM,PA,190442279,"$   28,322.95",YES
IMA POST ACUTE CARE PHYSICIANS LLC,HORSHAM,PA,190442279,$   500.00,NO
IMAGING ASSOCIATES OF GREATER PITTSBURGH,MONONGAHELA,PA,150631013,"$   1,729.73",NO
IMAGING ASSOCIATES OF HAZLETON PC,HAZLETON,PA,182016279,"$   5,838.44",NO
IN HOME PERSONAL CARE SERVICES INC,MOOSIC,PA,185071513,$   500.00,NO
"INDEPENDENT FAMILY SERVICES, INC.",JOHNSTOWN,PA,159041640,"$   5,298.01",NO
INDIAN CREEK FOUNDATION,SOUDERTON,PA,189642036,$   500.00,NO
INDIAN CREEK HEALTH CARE INC.,NEW CASTLE,PA,161012174,"$   296,690.14",YES
INDIANA AMBULATORY SURGICAL ASSOCIATES INC,INDIANA,PA,157013620,"$   64,684.79",YES
INDIANA DIABETES & ENDOCRINOLOGY,INDIANA,PA,157011595,"$   10,539.99",YES
INDIANA EYE CARE INC,INDIANA,PA,157013930,"$   5,578.43",YES
INDIANA HEALTHCARE PHYSICIAN SERVICES INC,INDIANA,PA,157013570,"$   447,131.08",YES
"INDIANA REGIONAL IMAGING, PC",INDIANA,PA,157013629,"$   102,569.21",YES
INDIANA REGIONAL MEDICAL CENTER,INDIANA,PA,157013629,"$   5,171,329.23",YES
"INDIANA REHABILITATION SERVICES, LLC",MECHANICSBURG,PA,170554325,"$   5,449.13",YES
"INDIANA TOTAL THERAPY, INC",INDIANA,PA,157013675,"$   150,661.32",YES
INDIANAPOLIS PHYSICAL THERAPY AND SPORTS MEDICINE INC,MECHANICSBURG,PA,170554325,$   500.00,YES
"INFUCARE RX, LLC",ASTON,PA,190143437,$   624.55,NO
INPATIENT MEDICAL ASSOCIATES OF NEW YORK PLLC,HORSHAM,PA,190442279,$   500.00,NO
INSIGHT EYE CONSULTANTS TO NURSING FACILITIES,GIBSONIA,PA,150446080,"$   3,676.11",YES
"INSTITUTE FOR HUMAN RESOURCES AND SERVICES, INC.",KINGSTON,PA,187045149,$   500.00,NO
INTEGRACE INC,FORT WASHINGTON,PA,190342711,"$   224,486.20",YES
"INTEGRATED BEHAVIORAL HEALTHCARE MANAGEMENT SERVICES, INC.",HUNTINGDON,PA,166522413,"$   16,792.27",YES
"INTEGRATIVE COUNSELING SERVICES, PC",SCRANTON,PA,185031233,"$   1,853.30",YES
INTEGRATIVE PAIN CLINIC LLC,WEST CHESTER,PA,193806673,$   500.00,NO
"INTEGRITY HOME CARE, LLC",ALTOONA,PA,166022410,"$   47,529.66",NO
INTEGRITY PHYSICAL THERAPY INC,MECHANICSBURG,PA,170554325,$   500.00,YES
"INTENSIVA HOSPITAL OF GREATER ST. LOUIS, INC.",MECHANICSBURG,PA,170554325,"$   163,702.63",NO
INTERFAITH PROFESSIONAL PHYSICIAN SERVICES PC,PHILADELPHIA,PA,191950001,$   697.39,YES
INTERMOUNTAIN MEDICAL GROUP INC,PLAINS,PA,187051035,"$   25,190.60",YES
INTERNISTS ASSOCIATES,RIDLEY PARK,PA,190781703,$   500.00,NO
INTRINSIC INC,NEW CASTLE,PA,161013736,"$   8,249.58",YES
IRMC BHS MULTISPECIALTY PHYSICIAN GROUP INC,BUTLER,PA,160014670,"$   14,389.21",YES
ISLAND CITY PSYCH SERVICES LLC,HORSHAM,PA,190442279,"$   1,887.07",NO
"ISLAND DIGESTIVE HEALTH CENTER, LLC",JAMISON,PA,189291098,$   500.00,NO
"J & G SCRANTON HOME CARE, LLC.",SCRANTON,PA,185053840,$   500.00,NO
J C BLAIR MEDICAL SERVICES INC,HUNTINGDON,PA,166522350,"$   228,177.39",YES
J C BLAIR MEMORIAL HOSPITAL,HUNTINGDON,PA,166522350,"$   1,879,260.49",YES
J LIEB HEALTH SERVICES,STATE COLLEGE,PA,168033442,"$   4,732.95",NO
J. RICE ORAL MAXILLOFACIAL AND AESTHETIC FACIAL SURGERY P.C.,CLEARFIELD,PA,168302512,$   500.00,YES
"JACK D. STEELE, D.M.D., FAMILY DENTISTRY, L.L.C.",MC CONNELLSBURG,PA,172331151,$   626.12,YES
JACKSON TWP VOL FIRE COMPANY,MINERAL POINT,PA,159425831,"$   1,952.99",YES
JADE WELLNESS CENTER,MONROEVILLE,PA,151462607,"$   1,249.14",NO
JAMES HARTY,HUMMELSTOWN,PA,170364007,"$   2,630.55",YES
JAMES STREET INPATIENT SERVICES LLC,HORSHAM,PA,190442279,"$   1,158.70",NO
JAMES W JUDGE III MD,COATESVILLE,PA,193201540,$   500.00,NO
"JAMESON CARE CENTER, INC.",PITTSBURGH,PA,152132582,"$   234,432.37",YES
JAMIES PHYSICAL THERAPY AND SPORTS MEDICINE LLC,ALIQUIPPA,PA,150014685,$   626.95,NO
JANE MCBRIDE,HAVERTOWN,PA,190835320,$   500.00,NO
"JARED J. SCOTT, D.C., P.C.",ERIE,PA,165054508,$   500.00,NO
"JASON D. NEDZINSKI, D.M.D., P.C.",SAINT MARYS,PA,158573003,$   504.17,YES
JEFFCO HEALTH SERVICES INC.,BROOKVILLE,PA,158257181,"$   290,294.95",YES
JEFFERSON COUNTY EMS INC,PUNXSUTAWNEY,PA,157670014,"$   89,570.50",YES
JEFFERSON HEALTH- NORTHEAST,PHILADELPHIA,PA,191141436,"$   69,170.27",NO
JEFFERSON HILLS MANOR LLC,JEFFERSON HILLS,PA,150253034,"$   5,068.87",YES
JEFFERSON HILLS REHABILITATION AND WELLNESS CENTER LLC,JEFFERSON,PA,150253704,"$   3,343.72",NO
JEFFERSON HILLS SURGICAL SPECIALISTS,PITTSBURGH,PA,152125255,$   940.11,NO
JEFFERSON LAKE EMERGENCY PHYSICIANS LLC,HORSHAM,PA,190442279,"$   72,239.22",YES
"JEFFERSON MEDICAL CARE, PC",PHILADELPHIA,PA,191064404,$   500.00,NO
JEFFERSON REGIONAL MEDICAL CENTER,PITTSBURGH,PA,152360119,"$   155,489.70",NO
JEFFERSON UNIVERSITY PHYSICIANS,PHILADELPHIA,PA,191072934,"$   75,863.21",YES
JEFFERSON UNIVERSITY PHYSICIANS OF NEW JERSEY PC,PHILADELPHIA,PA,191072934,"$   7,910.96",NO
JEFFERSONTOWN PHYSICAL THERAPY LLC,MECHANICSBURG,PA,170554325,$   500.00,NO
JEFFREY EDWARD JURICK DC,NESQUEHONING,PA,182401706,$   500.00,YES
JEFFREY HILL,WYOMISSING,PA,196103017,$   500.00,NO
"JENIFER L. DEWALD, DC PC",WILLIAMSPORT,PA,177011932,$   976.12,NO
JENNER'S POND INC.,WEST GROVE,PA,193908818,"$   1,222.47",NO
JENNERSVILLE FAMILY MEDICINE LLC,READING,PA,196123579,$   500.00,YES
JENNIFER W ZEITLER MD,REYNOLDSVILLE,PA,158511328,"$   4,805.07",YES
JEROME GALANTI,HOLLIDAYSBURG,PA,166489740,$   500.00,NO
JILL SCHNEIDER MD PC,NORRISTOWN,PA,194013358,$   500.00,NO
JMDLAD INC.,HANOVER,PA,173313160,$   500.00,NO
JO ANNE KELLER PT LLC,KERSEY,PA,158461503,"$   10,840.45",YES
JOAN LARTIN,CARLISLE,PA,170139901,$   500.00,NO
JOAN WERLEMAN DDS PC,HANOVER,PA,173312271,$   500.00,NO
JODY L RUMBAUGH CHIROPRACTIC & WELLNESS,CONNELLSVILLE,PA,154252501,$   500.00,NO
JOE SHUANG ZHOU MD,PALMERTON,PA,180711708,$   500.00,NO
JOEL P WAYS,SHARON,PA,161461704,$   500.00,NO
JOHN COX,TOWANDA,PA,188482024,$   500.00,YES
JOHN HEINZ INSTITUTE OF REHABILITATION MEDICINE,CLARKS SUMMIT,PA,184112260,"$   35,029.10",NO
JOHN LALOR JOYCE INC,JIM THORPE,PA,182291406,"$   23,117.65",YES
JOHN P DEGENHART DC,HAZLETON,PA,182015650,"$   3,735.70",NO
"JOHN P. BOSCIA, OD",EASTON,PA,180408338,$   500.00,NO
JOHN R. SLAGLE,CLARION,PA,162141808,"$   7,690.26",YES
JOHN SAMMARTINO,DREXEL HILL,PA,190262216,$   500.00,NO
JOHN TUCKER,ERIE,PA,16506,$   500.00,NO
JONATHAN KEYES,NEW PHILADELPHIA,PA,179591236,"$   7,235.35",YES
JORDAN BOWEN,GREENVILLE,PA,161251843,$   500.00,YES
JOSEPH JOSEPH,SHARON,PA,161461754,"$   8,160.17",NO
"JOSEPH LAMANTIA, DO, PC",INDIANA,PA,157013525,"$   13,514.12",YES
JOSEPH SPEICHER,MONTROSE,PA,188016402,"$   12,744.68",YES
JOSEPH STRANGARITY,DENVER,PA,175179728,$   500.00,NO
JOSEPH T. JOSEPH,HERMITAGE,PA,161483105,$   500.00,NO
JRMC SPECIALTY GROUP PRACTICE,PITTSBURGH,PA,152125255,"$   2,092.38",YES
JT WELLNESS,DUNMORE,PA,185122483,$   500.00,NO
JULES KANN MD AND MALCOLM HARRIS MD PC,MILLVALE,PA,152092247,$   500.00,NO
"JULIA RIBAUDO HEALTHCARE GROUP, LLC",LAKE ARIEL,PA,184364252,"$   294,284.01",YES
JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,BENSALEM,PA,190201956,$   500.00,NO
JUSTINE M. MARCUS DC LLC,ARMAGH,PA,159200166,$   932.34,YES
JW MEDICAL REHABILITATION LLC,PITTSBURGH,PA,152412732,$   629.89,NO
K & K HEALTH CARE LLC,SCRANTON,PA,185052886,"$   69,283.11",YES
K.D. ANDRYC DDS AND DENTAL ASSOCIATES PC,FAIRVIEW,PA,164151074,"$   2,024.17",NO
KAISER DENTAL LLC,UNIONTOWN,PA,154015046,$   500.00,NO
KALAMAZOO ENDO CENTER LLC,JAMISON,PA,189291098,"$   11,778.08",NO
KALEIDASCOPE INC,ERIE,PA,165092043,"$   2,857.04",NO
KALEIDOSCOPE THERAPY CENTER,WAYNESBURG,PA,153701853,"$   2,538.50",YES
KARL W WOLFE,SAINT MARYS,PA,158572833,"$   5,684.44",YES
KATHLEEN A LEDET DC,REEDERS,PA,183520500,$   500.00,NO
KEEBLER CHIROPRACTIC PC,KERSEY,PA,158462908,"$   4,947.44",YES
KEELAN DENTAL,BUTLER,PA,160011956,$   500.00,YES
KEN-CREST SERVICES,PHILADELPHIA,PA,191192114,"$   1,717.55",NO
KENDAL-CROSSLANDS COMMUNITIES,KENNETT SQUARE,PA,193482300,$   775.45,NO
"KENNEBUNK OPERATIONS, LLC",KENNETT SQUARE,PA,193483109,"$   91,857.91",YES
KENTUCKY ORTHOPEDIC REHABILITATION LLC,MECHANICSBURG,PA,170554325,"$   173,329.63",YES
"KENTUCKY REHABILITATION SERVICES, INC.",MECHANICSBURG,PA,170554325,$   767.61,YES
KESSLER INSTITUTE FOR REHABILITATION INC,MECHANICSBURG,PA,170554325,"$   55,747.61",NO
KESSLER ORTHOTIC & PROSTHETIC SERVICES INC,MECHANICSBURG,PA,170554325,$   500.00,NO
KESSLER PROFESSIONAL SERVICES LLC,MECHANICSBURG,PA,170554325,"$   1,921.53",NO
KEY LIFE HUMAN SERVICES LLC,WALLINGFORD,PA,190866837,$   902.50,NO
"KEYSTONE ANESTHESIA CONSULTANTS, LTD",BETHEL PARK,PA,151021841,"$   15,872.77",NO
KEYSTONE AUTISM SERVICES,HARRISBURG,PA,171011208,$   500.00,YES
"KEYSTONE COMMUNITY RESOURCES, INC.",CLARKS SUMMIT,PA,184112276,"$   21,099.38",YES
KEYSTONE COUNSELING AND EVALUATION SERVICES,LOCK HAVEN,PA,177452812,"$   1,374.57",YES
KEYSTONE HOSPITALIST SERVICES OF NEW YORK PC,PITTSBURGH,PA,152645253,"$   133,905.10",YES
KEYSTONE INDEPENDENT LIVING INC.,CLARKS SUMMIT,PA,184112276,$   500.00,YES
KEYSTONE MEDICAL SERVICES OF BRADFORD PC,PITTSBURGH,PA,152645253,"$   52,887.73",YES
KEYSTONE MEDICAL SERVICES OF NEW YORK PC,PITTSBURGH,PA,152645251,"$   32,576.56",YES
KEYSTONE MEDICAL SERVICES OF NIAGARA FALLS PC,PITTSBURGH,PA,152645251,"$   3,632.30",YES
KEYSTONE PAIN CONSULTANTS & INTERVENTIONAL SPINE SPECIALISTS PC,CARNEGIE,PA,151060791,"$   1,753.69",NO
KEYSTONE REHABILITATION SYSTEMS INC,MECHANICSBURG,PA,170554325,"$   163,664.12",YES
KEYSTONE REHABILITATION SYSTEMS OF MCMURRAY,MECHANICSBURG,PA,170554325,$   500.00,YES
KEYSTONE RURAL HEALTH CENTER,CHAMBERSBURG,PA,172014224,"$   451,804.60",YES
"KEYSTONE SERVICE SYSTEMS, INC",HARRISBURG,PA,171011208,"$   67,080.94",NO
"KIDS PLUS PEDIATRICS, PC",PITTSBURGH,PA,152364567,"$   1,059.06",NO
KIMBALL EMERGENCY MEDICAL ASSOCIATES LLC,HORSHAM,PA,190442279,"$   1,046.41",NO
KIMBERLY RIGGS,LIGONIER,PA,156582628,"$   8,912.97",YES
KINGSTON SNF HEALTHCARE LLC,KINGSTON,PA,187045845,"$   3,521.66",NO
KLING HEALTH II LLC,ATHENS,PA,188101614,"$   207,053.18",YES
KORT REHABILITATION AT HOME LLC,MECHANICSBURG,PA,170554325,"$   13,796.72",NO
KPR PHARMACEUTICALS INC,CARLISLE,PA,170132521,$   500.00,NO
KUTEST KIDS,PHILADELPHIA,PA,191232123,$   500.00,NO
KUTZTOWN AREA TRANSPORT SERVICE INC.,KUTZTOWN,PA,195309737,"$   18,865.74",YES
KUTZTOWN MANOR INC,KUTZTOWN,PA,195309707,"$   218,727.43",YES
LACEY TOWNSHIP FIRST AID SQUAD INC,NEW CUMBERLAND,PA,170700726,$   500.00,NO
LACKAWANNA HEALTHCARE ASSOCIATES LLC,SCRANTON,PA,185091515,"$   1,492.40",NO
LACKAWANNA PHYSICIANS AMBULATORY SURGERY CENTER LLC,DANVILLE,PA,178229800,"$   38,668.95",NO
"LAFAYETTE MANOR, INC.",UNIONTOWN,PA,154018900,"$   7,350.44",NO
LAFAYETTE REGIONAL REHABILITATION HOSPITAL LLC,MECHANICSBURG,PA,170554904,"$   195,862.74",NO
"LAKESHORE COMMUNITY SERVICES, INC.",ERIE,PA,165081402,"$   16,087.43",NO
LAKEVIEW SENIOR CARE & LIVING CENTER LLC,SMETHPORT,PA,167491523,"$   112,494.01",YES
LANCASTER CLEFT PALATE CLINIC,LANCASTER,PA,176022748,"$   1,579.19",NO
LANDIS HOMES RETIREMENT COMMUNITY,LITITZ,PA,175439205,"$   1,833.71",NO
LANDISBURG EMS INC,NEW CUMBERLAND,PA,170700726,$   500.00,NO
LANE CHIROPRACTIC AND MEDICAL CENTER,TUNKHANNOCK,PA,186571466,"$   1,127.75",NO
"LANGHORNE GARDENS HEALTH & REHABILITATION CENTER, LLC",LANGHORNE,PA,190472943,"$   1,492.40",NO
LANSDALE HOSPITAL CORPORATION,LANSDALE,PA,194461259,"$   21,565.19",NO
LANSDOWNE ANESTHESIA AND PAIN MANAGEMENT PC,BLUE BELL,PA,194220775,$   500.00,NO
LAREDO DIGESTIVE HEALTH CENTER LLC,JAMISON,PA,189291098,"$   4,724.11",NO
"LAREDO REHABILITATION HOSPITAL, LLC",MECHANICSBURG,PA,170554904,"$   34,662.39",NO
LAREDO SPECIALTY HOSPITAL LP,MECHANICSBURG,PA,170554904,"$   60,565.57",NO
LARUE R MONTANYE PHD,MONTOURSVILLE,PA,177542221,$   500.00,NO
"LASER EYE SURGERY OF ERIE, INC",ERIE,PA,165022667,"$   77,292.76",YES
"LATROBE AREA HOSPITAL, INC.",GREENSBURG,PA,156017848,"$   584,048.76",YES
LAURA J RIZZO DMD PC,COALPORT,PA,166270374,$   500.00,YES
"LAUREL MEDICAL SUPPLIES, INC.",EBENSBURG,PA,159310004,"$   51,258.11",YES
LAURIE B SAMET PHYSICAL THERAPY PC,EAST STROUDSBURG,PA,183013010,$   520.75,NO
LAWRENCE COUNTY MENTAL HEALTH & WELLNESS,NEW CASTLE,PA,161053209,"$   1,172.45",YES
LAWRENCE CROSS,NEW WILMINGTON,PA,161421114,"$   2,583.56",YES
LDHB LLC,LEMOYNE,PA,170431241,"$   1,880.19",NO
"LDHB MIDDLETOWN, LLC",MIDDLETOWN,PA,170573098,"$   1,951.25",NO
LEAN ON ME HOME CARE LLC,UNIONTOWN,PA,154016310,$   500.00,NO
LEBANON PAIN RELIEF CENTER PC,LEBANON,PA,170423500,"$   1,712.88",NO
LEBANON VALLEY BRETHREN HOME,PALMYRA,PA,170783514,"$   2,103.64",NO
LECOM AT PRESQUE ISLE INC,ERIE,PA,165083350,"$   27,897.85",NO
LECOM AT VILLAGE SQUARE LLC,ERIE,PA,165022804,"$   15,711.28",NO
LEEDS HEALTH CARE SERVICES INC,NORTHUMBERLAND,PA,178570032,"$   318,468.81",YES
LEEMOORE INC,AMBRIDGE,PA,150032274,"$   3,156.80",NO
"LEESBURG SPORTS, INC.",MECHANICSBURG,PA,170554325,"$   1,036.62",NO
LEGOULLON COUNSELING SERVICES,FRANKLIN,PA,163231326,"$   5,452.01",YES
LEHIGH VALLEY HOSPITAL,ALLENTOWN,PA,181034904,"$   3,100,395.99",YES
LEHIGH VALLEY HOSPITAL - SCHUYLKILL,POTTSVILLE,PA,179013625,"$   4,638,801.80",YES
LEHIGH VALLEY PHYSICIAN GROUP,ALLENTOWN,PA,181035622,"$   499,789.28",YES
LEHIGH VALLEY THERAPY INC.,NORTHAMPTON,PA,180671614,$   568.93,NO
LEHIGHTON AMBULANCE ASSOCIATION INC,LEHIGHTON,PA,182350082,"$   84,051.05",YES
LEHIGHTON FAMILY DENTISTRY LLC,LEHIGHTON,PA,182352109,"$   3,134.28",NO
"LEISURE YEARS NURSING, LLC",KENNETT SQUARE,PA,193483109,"$   105,447.61",NO
LEONARD ROBERTS,PHILADELPHIA,PA,191282902,$   500.00,NO
LEWISTON OPERATIONS LLC,KENNETT SQUARE,PA,193483109,"$   152,016.98",NO
LIBERTY DIALYSIS - BADEN LLC,BADEN,PA,150051207,"$   4,700.47",NO
LIBERTY DIALYSIS - CHIPPEWA LLC,BEAVER FALLS,PA,150101261,"$   16,082.23",NO
LIBERTY DIALYSIS - DOYLESTOWN LLC,WARRINGTON,PA,189763626,$   940.09,NO
"LIBERTY DIALYSIS - HOPEWELL, LLC",ALIQUIPPA,PA,150014863,"$   4,700.47",NO
LIBERTY DIALYSIS - WASHINGTON LLC,WASHINGTON,PA,153014524,"$   3,831.44",NO
LIBERTY DIALYSIS BANKSVILLE LLC,PITTSBURGH,PA,152162815,"$   2,173.11",NO
LIBERTY EMERGENCY MEDICAL ASSOCIATES LLC,HORSHAM,PA,190442279,$   793.81,YES
LIBERTY ENDOSCOPY LLC,JAMISON,PA,189291098,$   500.00,NO
LIFE FORCE ELDERCARE CORP,NEWTOWN SQUARE,PA,190734107,"$   12,424.72",NO
LIFEBRIDGE SPORTS MEDICINE AND REHABILITATION LLC,MECHANICSBURG,PA,170554325,$   918.90,NO
LIFELINE PENSACOLA LLC,PHILADELPHIA,PA,191782412,"$   10,963.88",NO
LIFELINE VASCULAR CENTER NICEVILLE LLC,PHILADELPHIA,PA,191782282,"$   6,584.11",NO
LIFEQUEST NURSING CENTER,QUAKERTOWN,PA,189512259,"$   3,791.59",NO
LIFESTEPS INC,BUILER,PA,16001,"$   60,291.05",YES
LIGHTHOUSE REHABILITATION CENTER,NEW HOLLAND,PA,175579108,$   937.78,NO
LINCOLN HIGHWAY OPERATIONS LLC,EXTON,PA,193412531,"$   7,528.38",NO
LINDA A SEBASTIAN-FRANTZ MD,DUNMORE,PA,185121719,$   547.81,NO
LINDSEY BELT EMERGENCY PHYSICIANS LLC,HORSHAM,PA,190442279,"$   3,987.20",YES
LISA A WOODS CSW,MORRISDALE,PA,168588309,$   500.00,YES
LITTLE STEPS PHYSICAL THERAPY LLC,ERIE,PA,165061135,$   500.00,NO
"LIVEWELL INTEGRATED HEALTH, LLC",TREXLERTOWN,PA,180870096,$   500.00,NO
LIVING UNLIMITED INC,HARRISBURG,PA,171094444,"$   7,437.22",NO
"LOCUST GROVE FACILITY OPERATIONS, LLC",MIFFLIN,PA,170587030,"$   344,084.38",YES
LOLLIPOP HOME HEALTHCARE SERVICES LLC,SUNBURY,PA,178011810,"$   7,193.54",YES
LONG ISLAND CENTER FOR DIGESTIVE HEALTH LLC,JAMISON,PA,189291098,$   500.00,NO
LONG ISLAND DIGESTIVE ENDOSCOPY CENTER LLC,JAMISON,PA,189291098,"$   1,029.19",NO
"LTACH AT RIVERSIDE, LLC",MECHANICSBURG,PA,170554325,"$   42,054.60",NO
"LUNG & WELLNESS CENTERS OF WESTERN PENNSYLVANIA, INC.",BUTLER,PA,160017612,"$   8,160.08",YES
LUTHERAN COMMUNITY AT TELFORD,TELFORD,PA,189691728,$   737.40,NO
LUTHERAN HOME AT KANE PENNSYLVANIA,KANE,PA,167359704,"$   209,389.68",YES
LYCOMING COMMUNITY CARE INC,MONTOURSVILLE,PA,177549621,"$   77,263.30",NO
"LYCOMING INTERNAL MEDICINE, INC.",LOCK HAVEN,PA,177457814,"$   12,793.26",YES
M S HAQ MD PC,WAYNESBORO,PA,172689424,"$   8,266.28",YES
MADEIRA CHIROPRACTIC AND REHABILITATION PC,CHAMBERSBURG,PA,172012809,$   979.90,NO
"MADELINE CARE CENTER, LLC",EASTON,PA,180407958,$   500.00,NO
MADISON REHABILITATION CENTER INC,MECHANICSBURG,PA,170554325,$   500.00,NO
MADLYN AND LEONARD ABRAMSON CENTER FOR JEWISH LIFE,NORTH WALES,PA,194541320,"$   1,531.77",NO
MAGEE REHABILITATION HOSPITAL,PHILADELPHIA,PA,191021177,"$   8,934.40",NO
MAGNOLIA GARDENS LLC,KENNETT SQUARE,PA,193483109,"$   4,655.16",NO
MANHATTAN ENDOSCOPY CENTER LLC,JAMISON,PA,189291098,"$   2,087.67",NO
"MANOR AT ST. LUKE VILLAGE FACILITY OPERATIONS, LLC",HAZLETON,PA,182015691,"$   31,435.86",NO
MAPLEWOOD OPERATING LLC,PHILADELPHIA,PA,191443348,"$   2,336.38",NO
MARAPOSA SURGICAL INC,BRADFORD,PA,167012298,"$   21,881.25",YES
MARCOE FAMILY EYECARE PC,GROVE CITY,PA,161270094,"$   12,054.84",YES
MARCOS A UGARTE MD,HANOVER,PA,173311957,$   500.00,NO
MARCOS UGARTE,HANOVER,PA,173311957,$   500.00,NO
MARION VOLUNTEER FIRE COMPANY,CHAMBERSBURG,PA,172027739,$   606.95,YES
MARK CALIENDO,ORWIGSBURG,PA,179619505,"$   6,571.87",YES
MARK P. RARRICK PC,GETTYSBURG,PA,173251137,$   500.00,YES
MARKO FAMILY DENTISTRY,INDIANA,PA,157011273,"$   2,051.28",YES
MARTHA LLOYD CRF MINTER HOUSE,TROY,PA,169471131,"$   38,337.36",YES
MARWORTH,MOOSIC,PA,18705,"$   2,572.11",NO
"MATRIX BEHAVIOR SOLUTIONS, LLC",EAST STROUDSBURG,PA,183013098,"$   6,247.09",NO
"MATRIX REHABILITATION DELAWARE, INC",MECHANICSBURG,PA,170554325,"$   4,573.22",YES
